normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
LÖHR AUTO SZ GMBH WIESBADEN,LÖHR AUTO SZ GMBH WIESBADEN,,,,,62
LOMBARDIA ALVAEZ SL,LOMBARDIA ALVAEZ SL,,,,,9
LONDON BOROUGH OF HARROW,LONDON BOROUGH OF HARROW,,,,,3
LOPAR NV,LOPAR NV,,,,,38
LOPES SILVA MONSIEUR FABIO,LOPES SILVA MONSIEUR FABIO,,,,,14
LOPEZ IGRAINE,LOPEZ IGRAINE,,,,,3
LOPEZ NOGUE FRANCISCO,LOPEZ NOGUE FRANCISCO,,,,,3
LOREAU GRIMAL MONSIEUR GABIN,LOREAU GRIMAL MONSIEUR GABIN,,,,,14
LORENZO SRL,LORENZO SRL,,,,,19
LOSADA CALLEJO IBAN,LOSADA CALLEJO IBAN,,,,,3
LOTTENTAL SV HOTEL GMBH BOCHUM,LOTTENTAL SV HOTEL GMBH BOCHUM,,,,,97
LOUCHET MONSIEUR ALEX,LOUCHET MONSIEUR ALEX,,,,,14
LOUISO PRODUCTIONS,LOUISO PRODUCTIONS,,,,,3
LOUWMAN ARNHEM BV,LOUWMAN ARNHEM BV,,,,,17
LRA BREISGAUHOCHSCHWARZWALD,LRA BREISGAUHOCHSCHWARZWALD,,,,,3
LUC GRYNBAUM,LUC GRYNBAUM,,,,,3
LUCA BENKE,LUCA BENKE,,,,,87
LUCA RAUCH,LUCA RAUCH,,,,,87
LUDMILA UNGER BARSBÜTTEL,LUDMILA UNGER BARSBÜTTEL,,,,,3
LUGARITZ AUTOAK SLU,LUGARITZ AUTOAK SLU,,,,,63
LUJA HOTELES SL,LUJA HOTELES SL,,,,,9
LUKA GLUHOVIC WAIBLINGEN,LUKA GLUHOVIC WAIBLINGEN,,,,,3
LULUKABARAKA SL,LULUKABARAKA SL,,,,,9
LUQUE COBOS JOSE,LUQUE COBOS JOSE,,,,,71
LUTZ SCHOLZ LEIPZIG,LUTZ SCHOLZ LEIPZIG,,,,,3
LUXURY CAR CARE,LUXURY CAR CARE,,,,,42
LUZIA PETRA ESCHE FRANKFURT,LUZIA PETRA ESCHE FRANKFURT,,,,,3
LXA ADVOCATEN,LXA ADVOCATEN,,,,,3
M GALLEGO AUTOMOCION SL,M GALLEGO AUTOMOCION SL,,,,,9
M&M RELIABLE CLEANING SERVICES,M&M RELIABLE CLEANING SERVICES,,,,,55
MAAF ASSURANCES SA,MAAF ASSURANCES SA,,,,,32
MAAS COLLEGE,MAAS COLLEGE,,,,,3
MAAS PRAGAUTO SLU,MAAS PRAGAUTO SLU,,,,,29
MABILLE SPRL,MABILLE SPRL,,,,,3
MACPHEE ROBERT,MACPHEE ROBERT,,,,,46
MACREZ MADAME CONSTANCE,MACREZ MADAME CONSTANCE,,,,,30
MADBIT ENTERTAINMENT SRL A SOCIO UNICO,MADBIT ENTERTAINMENT SRL A SOCIO UNICO,,,,,19
MAFRA SPA,MAFRA SPA,,,,,61
MAGIC REGIS EVENT,MAGIC REGIS EVENT,,,,,3
MAGICBOWL LINDEN GMBH,MAGICBOWL LINDEN GMBH,,,,,13
MAGNESIA GMBH LÜNEBURG,MAGNESIA GMBH LÜNEBURG,,,,,13
MAHABADI MAHABADI MONSIEUR FARJAD,MAHABADI MAHABADI MONSIEUR FARJAD,,,,,14
MAHAMAT SALEH SOUMAYYA,MAHAMAT SALEH SOUMAYYA,,,,,3
MAHRWERTFAHRZEUGVEREDLUNG WUTHA,MAHRWERTFAHRZEUGVEREDLUNG WUTHA,,,,,3
MAI SCHILDOW HOTEL GMBH SCHILDOW,MAI SCHILDOW HOTEL GMBH SCHILDOW,,,,,58
MAIK HAGEMANN SOLINGEN,MAIK HAGEMANN SOLINGEN,,,,,3
MAILLET MONSIEUR DORIAN,MAILLET MONSIEUR DORIAN,,,,,14
MAIN TENDUE,MAIN TENDUE,,,,,3
MAINLAND PLUMBING&HEATING,MAINLAND PLUMBING&HEATING,,,,,3
MAIRIE DAUBENAS EAU,MAIRIE DAUBENAS EAU,,,,,3
MAITRE CARROSSIER PLUS,MAITRE CARROSSIER PLUS,,,,,3
MAJD DARWISH RHEDAWIEDENBRÜCK,MAJD DARWISH RHEDAWIEDENBRÜCK,,,,,3
MAKE,MAKE,,,,,3
MAKIL BV MYPLACE,MAKIL BV MYPLACE,,,,,17
MALABRE MADAME CAROLINE,MALABRE MADAME CAROLINE,,,,,30
MANFRED DREYER BINGEN,MANFRED DREYER BINGEN,,,,,3
MANFRED KOPPEL LINDEN,MANFRED KOPPEL LINDEN,,,,,3
MANFRED PETER REITZLEIN FRANKFURT,MANFRED PETER REITZLEIN FRANKFURT,,,,,3
MANFRED RICHARD ALBER SÜDBROOKMERLAND,MANFRED RICHARD ALBER SÜDBROOKMERLAND,,,,,3
MANFRED SCHAICH LAUPHEIM,MANFRED SCHAICH LAUPHEIM,,,,,3
MANGANELLI DIGITAL,MANGANELLI DIGITAL,,,,,3
MANITOBA PUBLIC INSURANCE,MANITOBA PUBLIC INSURANCE,,,,,3
MANITOU MAINLINE CHRYSLER,MANITOU MAINLINE CHRYSLER,,,,,3
MANSOUR MONSIEUR ZAYD,MANSOUR MONSIEUR ZAYD,,,,,14
MANUEL DEUTSCHMEYER STUTENSEE,MANUEL DEUTSCHMEYER STUTENSEE,,,,,3
MANUEL HIRSCH BERCHING,MANUEL HIRSCH BERCHING,,,,,3
MANUEL LAVADO E HIJOS SLU,MANUEL LAVADO E HIJOS SLU,,,,,63
MANUEL RABICH HALBE,MANUEL RABICH HALBE,,,,,3
MANUELA ANGERMANN SAFFIG,MANUELA ANGERMANN SAFFIG,,,,,3
MANUELA EIDEL KORNWESTHEIM,MANUELA EIDEL KORNWESTHEIM,,,,,3
MANUELA KESSLER OFFENBACH,MANUELA KESSLER OFFENBACH,,,,,3
MANUELA ZVARA REGENSTAUF,MANUELA ZVARA REGENSTAUF,,,,,3
MANURL EIERMANN SINSHEIM,MANURL EIERMANN SINSHEIM,,,,,3
MANZANERO MONSIEUR JEREMIE,MANZANERO MONSIEUR JEREMIE,,,,,14
MANZANO COSTALES ALFONSO,MANZANO COSTALES ALFONSO,,,,,3
MARC AMMANN BRÜHL,MARC AMMANN BRÜHL,,,,,85
MARC ANTAL BAD KROZINGEN,MARC ANTAL BAD KROZINGEN,,,,,85
MARC EHMER MARSCHACHT,MARC EHMER MARSCHACHT,,,,,85
MARC KLÖCKNER RAPPIN,MARC KLÖCKNER RAPPIN,,,,,85
MARCEL HALAT,MARCEL HALAT,,,,,3
MARCEL LEROY DÜREN,MARCEL LEROY DÜREN,,,,,3
MARCEL PFLUG ALDENHOVEN,MARCEL PFLUG ALDENHOVEN,,,,,3
MARCEL ROSSENBACH REMSCHEID,MARCEL ROSSENBACH REMSCHEID,,,,,3
MARCO DOCKWEILER FRIEDBERG,MARCO DOCKWEILER FRIEDBERG,,,,,96
MARCO LEMBO KEMPTEN,MARCO LEMBO KEMPTEN,,,,,96
MARCO RDUCH WALDBRUNN,MARCO RDUCH WALDBRUNN,,,,,96
MARCO SCHWIRTZ LEIPZIG,MARCO SCHWIRTZ LEIPZIG,,,,,96
MARCO TETZNER BERLIN,MARCO TETZNER BERLIN,,,,,96
MARCOMIGNI SRL,MARCOMIGNI SRL,,,,,19
MAREN OTTEN WANNA,MAREN OTTEN WANNA,,,,,3
MARGIT OTTEN UNTERSCHLEISSHEIM,MARGIT OTTEN UNTERSCHLEISSHEIM,,,,,3
MARIA DÜRR SULZFELD AM MAIN,MARIA DÜRR SULZFELD AM MAIN,,,,,54
MARIDO,MARIDO,,,,,3
MARILOU,MARILOU,,,,,3
MARIO IBRAHIMOVIC DORSTEN,MARIO IBRAHIMOVIC DORSTEN,,,,,3
MARIO KUHL TAUFKIRCHEN,MARIO KUHL TAUFKIRCHEN,,,,,3
MARION LOCH GREVENSMÜHLEN,MARION LOCH GREVENSMÜHLEN,,,,,3
MARION MOHM MÖRSCHIED,MARION MOHM MÖRSCHIED,,,,,3
MARIUS GREIS GREVENBROICH,MARIUS GREIS GREVENBROICH,,,,,3
MARKO BUDIMIR MÖNCHENGLADBACH,MARKO BUDIMIR MÖNCHENGLADBACH,,,,,3
MARKUS BÖHM EICHSTÄTT,MARKUS BÖHM EICHSTÄTT,,,,,81
MARKUS GÖING TORNESCH,MARKUS GÖING TORNESCH,,,,,81
MARKUS MARX WEILERSWIST,MARKUS MARX WEILERSWIST,,,,,81
MARKUS MÜLLER DÜSSELDORF,MARKUS MÜLLER DÜSSELDORF,,,,,81
MARKUS URBAN MAISING,MARKUS URBAN MAISING,,,,,81
MARKUS WIEDEMANN OETTINGEN IN BAYERN,MARKUS WIEDEMANN OETTINGEN IN BAYERN,,,,,81
MARKUS ZUCKER KORSCHENBROICH,MARKUS ZUCKER KORSCHENBROICH,,,,,81
MARLEN KÖTHEMANN PORTA WESTFALICA,MARLEN KÖTHEMANN PORTA WESTFALICA,,,,,3
MARMONNIER BRUNAUD MONSIEUR MATTHIEU,MARMONNIER BRUNAUD MONSIEUR MATTHIEU,,,,,14
MARSHMALLOW GROUP,MARSHMALLOW GROUP,,,,,52
MARTI PONTAULTBAULT,MARTI PONTAULTBAULT,,,,,3
MARTIN ALBACETE JULIO,MARTIN ALBACETE JULIO,,,,,59
MARTIN APPEL MEERBUSCH,MARTIN APPEL MEERBUSCH,,,,,59
MARTIN BENZ PFULLINGEN,MARTIN BENZ PFULLINGEN,,,,,59
MARTIN HEINRICHS DIEBURG,MARTIN HEINRICHS DIEBURG,,,,,59
MARTIN LEGGMANN OBERHACHING,MARTIN LEGGMANN OBERHACHING,,,,,59
MARTIN PHILIPP WEILHEIM IN OBERBAYERN,MARTIN PHILIPP WEILHEIM IN OBERBAYERN,,,,,59
MARTIN SCHEWER EK WIESBADEN,MARTIN SCHEWER EK WIESBADEN,,,,,59
MARTIN SUCHY DÜSSELDORF,MARTIN SUCHY DÜSSELDORF,,,,,59
MARTIN SURMANN EXTERTAL,MARTIN SURMANN EXTERTAL,,,,,59
MARTIN TREDER REILINGEN,MARTIN TREDER REILINGEN,,,,,59
MARTIN VONNAHME SOEST,MARTIN VONNAHME SOEST,,,,,59
MARTIN WERTHMÖLLER IBBENBÜREN,MARTIN WERTHMÖLLER IBBENBÜREN,,,,,59
MARTINEZ DE LUGO SL,MARTINEZ DE LUGO SL,,,,,9
MARTINO GASTRONOMIE UG,MARTINO GASTRONOMIE UG,,,,,3
MARVIN FAHRER HAMBRÜCKEN,MARVIN FAHRER HAMBRÜCKEN,,,,,3
MARVIN RICHTER GELDERN,MARVIN RICHTER GELDERN,,,,,3
MARWIN SCHULZ WOLFENBÜTTEL,MARWIN SCHULZ WOLFENBÜTTEL,,,,,3
MAS JULIEN,MAS JULIEN,,,,,3
MATEL MOTORS SA,MATEL MOTORS SA,,,,,41
MATHIAS FANK MÜLHEIM A D RUHR,MATHIAS FANK MÜLHEIM A D RUHR,,,,,3
MATHIAS HÖHNE FALKENHAGEN,MATHIAS HÖHNE FALKENHAGEN,,,,,3
MATTEO ZANARELLI,MATTEO ZANARELLI,,,,,3
MATTHIAS KULBROCK STEINHAGEN,MATTHIAS KULBROCK STEINHAGEN,,,,,3
MATTHIAS RECKMANN BERLIN,MATTHIAS RECKMANN BERLIN,,,,,39
MATTHIAS TRÖNDLE ESSEN,MATTHIAS TRÖNDLE ESSEN,,,,,3
MAUFFREY PARIS NORD,MAUFFREY PARIS NORD,,,,,88
MAX HORZELLA HILDEN,MAX HORZELLA HILDEN,,,,,3
MAX RUDAT GMBH,MAX RUDAT GMBH,,,,,13
MAXAUTO BALTIC UAB,MAXAUTO BALTIC UAB,,,,,3
MAXIMILIAN VORMEIER SCHLEBUSCH,MAXIMILIAN VORMEIER SCHLEBUSCH,,,,,3
MAXIMILIAN WIEPRECHT MANNHEIM,MAXIMILIAN WIEPRECHT MANNHEIM,,,,,3
MCLEAN &PANY,MCLEAN &PANY,,,,,3
MCS ENVIRONMENTAL SERVICES,MCS ENVIRONMENTAL SERVICES,,,,,55
MDHOTEL FRANKENHOF,MDHOTEL FRANKENHOF,,,,,3
MEA REVOLUTION GMBH CHEMNITZ,MEA REVOLUTION GMBH CHEMNITZ,,,,,13
MEDIAS PLUS,MEDIAS PLUS,,,,,3
MEDIENSTLEISTUNGEN MARKUS ERDMANN BALINGEN,MEDIENSTLEISTUNGEN MARKUS ERDMANN BALINGEN,,,,,81
MEERBLICK IHR CATERER WILHELMSHAVEN,MEERBLICK IHR CATERER WILHELMSHAVEN,,,,,3
MEET MY MAMA SAS,MEET MY MAMA SAS,,,,,68
MEGANGE MONSIEUR DAVID,MEGANGE MONSIEUR DAVID,,,,,14
MEIKE MIECKLEY VELBERT,MEIKE MIECKLEY VELBERT,,,,,3
MEIKE VONGERICHTEN OFFENBACH,MEIKE VONGERICHTEN OFFENBACH,,,,,3
MEIYI SIWERING KARLSRUHE,MEIYI SIWERING KARLSRUHE,,,,,33
MELAROSE HOTEL GMBH,MELAROSE HOTEL GMBH,,,,,58
MELIA LUXEMBOURG,MELIA LUXEMBOURG,,,,,3
MENSUD HUSEINOVIC VOGOSCA,MENSUD HUSEINOVIC VOGOSCA,,,,,3
MEO MONSIEUR RAPHAEL,MEO MONSIEUR RAPHAEL,,,,,14
MERCEDES BENZ OF WOLVERHAMPTON,MERCEDES BENZ OF WOLVERHAMPTON,,,,,3
MERCEDESBENZ KITCHENER,MERCEDESBENZ KITCHENER,,,,,3
MERCEDESBENZ SAGUENAY,MERCEDESBENZ SAGUENAY,,,,,3
MERCEDESBENZ WEST ISLAND,MERCEDESBENZ WEST ISLAND,,,,,3
MERCURE COURBEVOIE,MERCURE COURBEVOIE,,,,,3
MERCURE HOTEL DÜSSELDORF CITY NORD,MERCURE HOTEL DÜSSELDORF CITY NORD,,,,,40
MERCURE HOTELS ZWOLLE,MERCURE HOTELS ZWOLLE,,,,,3
MERIBA SL,MERIBA SL,,,,,9
MERITOOL SALAMANCA,MERITOOL SALAMANCA,,,,,3
MERZOUGUI MONSIEUR MOHAMED,MERZOUGUI MONSIEUR MOHAMED,,,,,14
MESSE DÜSSELDORF GMBH DÜSSELDORF,MESSE DÜSSELDORF GMBH DÜSSELDORF,,,,,40
MESUT ARSLAN BERLIN,MESUT ARSLAN BERLIN,,,,,39
METHODIST INTERNATIONAL CENTRE LTD TA THEWESLEY,METHODIST INTERNATIONAL CENTRE LTD TA THEWESLEY,,,,,3
MEYER AUTOMOBIL GMBH SCHLETTAU,MEYER AUTOMOBIL GMBH SCHLETTAU,,,,,13
MEYER DISTRIBUTING CANADA,MEYER DISTRIBUTING CANADA,,,,,3
MEYER SACHVERSTÄNDIGE GMBH SAARBRÜCKEN,MEYER SACHVERSTÄNDIGE GMBH SAARBRÜCKEN,,,,,3
MEYERHOFHEILIGENRODE STUHR,MEYERHOFHEILIGENRODE STUHR,,,,,3
MFZ ZEKOVIC VERMÖGENSVERWALTUNG UG & COKG,MFZ ZEKOVIC VERMÖGENSVERWALTUNG UG & COKG,,,,,65
MH KAROSSERIE & LACK OVERATH,MH KAROSSERIE & LACK OVERATH,,,,,3
MICHAEL BÜSCHER OVERATH,MICHAEL BÜSCHER OVERATH,,,,,77
MICHAEL KLAES GRASBRUNN,MICHAEL KLAES GRASBRUNN,,,,,77
MICHAEL KNAPP KFZ,MICHAEL KNAPP KFZ,,,,,77
MICHAEL MARSCHOLLEK SARSTEDT,MICHAEL MARSCHOLLEK SARSTEDT,,,,,77
MICHAEL OFFENBERG KIRCHENTELLINSFURT,MICHAEL OFFENBERG KIRCHENTELLINSFURT,,,,,77
MICHAEL RÖDER DORTMUND,MICHAEL RÖDER DORTMUND,,,,,77
MICHAEL ROMPF WRIST,MICHAEL ROMPF WRIST,,,,,77
MICHAEL SCHMITZ HILDEN,MICHAEL SCHMITZ HILDEN,,,,,77
MICHAEL SCHWADE STADTILM,MICHAEL SCHWADE STADTILM,,,,,77
MICHAEL VON AMELN NIEDERZIER,MICHAEL VON AMELN NIEDERZIER,,,,,77
MICHAEL ZACHARIAS FRANKFURT AM MAIN,MICHAEL ZACHARIAS FRANKFURT AM MAIN,,,,,77
MICHAEL ZAWADA EHRINGSHAUSEN,MICHAEL ZAWADA EHRINGSHAUSEN,,,,,77
MICHAELA KAMMERER BIBERACH,MICHAELA KAMMERER BIBERACH,,,,,3
MICHAL SKONIECZKA SCHÖNENBERGKÜBELBERG,MICHAL SKONIECZKA SCHÖNENBERGKÜBELBERG,,,,,3
MICHEAL BASKIN,MICHEAL BASKIN,,,,,3
MICHEL ALEXANDER BÖBLINGEN,MICHEL ALEXANDER BÖBLINGEN,,,,,3
MICHELLE DÜLKEN DÜREN,MICHELLE DÜLKEN DÜREN,,,,,3
MID ISLAND CONSUMER SERVICES,MID ISLAND CONSUMER SERVICES,,,,,55
MIDECAR SRL,MIDECAR SRL,,,,,19
MIDOCAR 2010 SL MAZDA,MIDOCAR 2010 SL MAZDA,,,,,9
MIHAELA MARIA BOTOS SIELENBACH,MIHAELA MARIA BOTOS SIELENBACH,,,,,54
MIJO BRDAR NIEDEROLM,MIJO BRDAR NIEDEROLM,,,,,3
MIKE LINGNER HAMBURG,MIKE LINGNER HAMBURG,,,,,36
MIKEY ITZIGSOHN DÜSSELDORF,MIKEY ITZIGSOHN DÜSSELDORF,,,,,40
MIKLOS DAVID KIRCHHEIM,MIKLOS DAVID KIRCHHEIM,,,,,3
MILAN & MC MURRAY GMBH,MILAN & MC MURRAY GMBH,,,,,13
MILAN OBENHACK KFZDELLENTECHNIK,MILAN OBENHACK KFZDELLENTECHNIK,,,,,3
MILENIUM CAR SL,MILENIUM CAR SL,,,,,42
MILLE SERVICES INFORMATIQUES,MILLE SERVICES INFORMATIQUES,,,,,55
MILLICAN JACOB,MILLICAN JACOB,,,,,3
MILTOWNE COLLISION,MILTOWNE COLLISION,,,,,3
MINDBLY SL,MINDBLY SL,,,,,9
MINDSPACE GERMANY GMBH BERLIN,MINDSPACE GERMANY GMBH BERLIN,,,,,39
MIQUEL MONSIEUR JEANMARC,MIQUEL MONSIEUR JEANMARC,,,,,14
MITCHELLS FIRE PROTECTION,MITCHELLS FIRE PROTECTION,,,,,3
MK KFZMEISTERBETRIEB INH MEHMET KÖSE,MK KFZMEISTERBETRIEB INH MEHMET KÖSE,,,,,3
MK MARING GMBH BRAUNSCHWEIG,MK MARING GMBH BRAUNSCHWEIG,,,,,13
MKCL GMBH,MKCL GMBH,,,,,13
MLWEBSHOPS,MLWEBSHOPS,,,,,3
MM 360º AGENCY BV,MM 360º AGENCY BV,,,,,17
MOBILITY CONCEPT GMBH OBERHACHING,MOBILITY CONCEPT GMBH OBERHACHING,,,,,13
MOBILITY HUB PARKSERVICE GMBH GRÜNWALD,MOBILITY HUB PARKSERVICE GMBH GRÜNWALD,,,,,13
MOBIUS,MOBIUS,,,,,3
MODESTO DORADO VALERO,MODESTO DORADO VALERO,,,,,3
MOHAMED ASSADAKI KÖLN,MOHAMED ASSADAKI KÖLN,,,,,37
MOISAN CORENTIN,MOISAN CORENTIN,,,,,3
MONDAL MUHAMMAD SAMIUL ALAM,MONDAL MUHAMMAD SAMIUL ALAM,,,,,3
MONIKA ELISABETH VON WITZLEBEN MÜNCHEN,MONIKA ELISABETH VON WITZLEBEN MÜNCHEN,,,,,44
MONIKA WITTE KRONSHAGEN,MONIKA WITTE KRONSHAGEN,,,,,3
MONTANA ENERGIEHANDEL GMBH&COKG,MONTANA ENERGIEHANDEL GMBH&COKG,,,,,65
MONTARELLO MADAME ANGELINA,MONTARELLO MADAME ANGELINA,,,,,30
MONTEIRO CESALTINA,MONTEIRO CESALTINA,,,,,3
MONTEURWOHNUNG PROMNITZ,MONTEURWOHNUNG PROMNITZ,,,,,3
MONTREAL MITSUBISHI,MONTREAL MITSUBISHI,,,,,3
MOOIE BOULES EINDHOVEN BV,MOOIE BOULES EINDHOVEN BV,,,,,17
MOOSAI JIVESH,MOOSAI JIVESH,,,,,3
MORCILLO JERONIMO JOSE,MORCILLO JERONIMO JOSE,,,,,71
MORCONE FILIPPO,MORCONE FILIPPO,,,,,3
MOREAU MADAME MORGANE,MOREAU MADAME MORGANE,,,,,30
MORENO JIMENEZ ANTONIO,MORENO JIMENEZ ANTONIO,,,,,3
MORENO RODRIGUEZ JUAN MANUEL,MORENO RODRIGUEZ JUAN MANUEL,,,,,89
MORSCH MONSIEUR CHARLELY,MORSCH MONSIEUR CHARLELY,,,,,14
MORTON FRASER MACROBERTS LLP,MORTON FRASER MACROBERTS LLP,,,,,8
MOSCATELLI GIANCARLO,MOSCATELLI GIANCARLO,,,,,3
MOSQUERA E HIJOS SL,MOSQUERA E HIJOS SL,,,,,9
MOTOR DIPER SL,MOTOR DIPER SL,,,,,35
MOTOR MUNICH CADI SL,MOTOR MUNICH CADI SL,,,,,35
MOTOR ONE GMBH,MOTOR ONE GMBH,,,,,35
MOTOR PLAZA CARROCERIA SL,MOTOR PLAZA CARROCERIA SL,,,,,35
MOTORCAR NORD BY AUTOSPHERE,MOTORCAR NORD BY AUTOSPHERE,,,,,88
MOTORGERÄTE SAFFER GMBH,MOTORGERÄTE SAFFER GMBH,,,,,13
MOTORSOL GALLERY SL,MOTORSOL GALLERY SL,,,,,9
MOUHCINE HICHAM,MOUHCINE HICHAM,,,,,3
MOULHI YANIS,MOULHI YANIS,,,,,3
MOVEFFECTPERSONELTRAINING,MOVEFFECTPERSONELTRAINING,,,,,3
MPC IMMO,MPC IMMO,,,,,3
MPGH DEUTSCHLAND UG,MPGH DEUTSCHLAND UG,,,,,3
MPRISE ACADEMY BV,MPRISE ACADEMY BV,,,,,17
MR ET MME BUAT,MR ET MME BUAT,,,,,3
MR GLASS SRL,MR GLASS SRL,,,,,79
MSTERNITZKE GMBH,MSTERNITZKE GMBH,,,,,13
MTKÖLN BINDE GMBH KÖLN,MTKÖLN BINDE GMBH KÖLN,,,,,37
MTL AUTOSCHADEHERSTEL,MTL AUTOSCHADEHERSTEL,,,,,3
MTL AUTOSCHADEHERSTEL,MTL AUTOSCHADEHERSTEL,,,,,3
MUAMER BAJRAMOVIC,MUAMER BAJRAMOVIC,,,,,3
MÜHLENHOF BOSSE GBR,MÜHLENHOF BOSSE GBR,,,,,91
MUHSEN MOHAMMED,MUHSEN MOHAMMED,,,,,3
MÜLLER GETRÄNKE LANGWEID,MÜLLER GETRÄNKE LANGWEID,,,,,53
MÜLLER OHG WÖRRSTADT,MÜLLER OHG WÖRRSTADT,,,,,53
MULTIMARCA BAIXOMIÑO SL,MULTIMARCA BAIXOMIÑO SL,,,,,9
MULTINIVELEUR,MULTINIVELEUR,,,,,3
MULTIPOINT MADRID 3 SA,MULTIPOINT MADRID 3 SA,,,,,32
MURAT CAKIR,MURAT CAKIR,,,,,3
MUSSIPONTUM,MUSSIPONTUM,,,,,3
MUSTAFA AKIF ÜZÜMCÜ LUDWIGSBURG,MUSTAFA AKIF ÜZÜMCÜ LUDWIGSBURG,,,,,3
MX REALITY LIMITED,MX REALITY LIMITED,,,,,51
MY PARKHOTEL KEMPTEN,MY PARKHOTEL KEMPTEN,,,,,3
NACHSEM LEJOLY SA,NACHSEM LEJOLY SA,,,,,32
NADAL PERERA SL,NADAL PERERA SL,,,,,9
NADEZHDA WARZABA NÜRNBERG,NADEZHDA WARZABA NÜRNBERG,,,,,3
NADIA BOUNAIRA NÜRNBERG,NADIA BOUNAIRA NÜRNBERG,,,,,3
NADINE BARKEMEYER ZETEL,NADINE BARKEMEYER ZETEL,,,,,3
NADINE BUSSMANN KRONBERG,NADINE BUSSMANN KRONBERG,,,,,3
NADINE LINZENBOLD BÖBLINGEN,NADINE LINZENBOLD BÖBLINGEN,,,,,3
NADINE SIMON NÜRNBERG,NADINE SIMON NÜRNBERG,,,,,3
NADJA KUMPERMOND MÜNCHEN,NADJA KUMPERMOND MÜNCHEN,,,,,44
NAGIACOM SARL,NAGIACOM SARL,,,,,49
NAPA MCMASTERVILLE,NAPA MCMASTERVILLE,,,,,3
NAPPEY AURELIEN,NAPPEY AURELIEN,,,,,3
NARR FRANCKE ATTEMPTO VERLAG GMBH & CO KG,NARR FRANCKE ATTEMPTO VERLAG GMBH & CO KG,,,,,31
NASCIMENTO CORREIA PEDRO MANUEL,NASCIMENTO CORREIA PEDRO MANUEL,,,,,3
NATALIA GOTTFRIED MUNKBRARUP,NATALIA GOTTFRIED MUNKBRARUP,,,,,3
NATALIE FLEISCHER WEISSACH,NATALIE FLEISCHER WEISSACH,,,,,3
NATALIE WEINTRAUT GERSHEIM,NATALIE WEINTRAUT GERSHEIM,,,,,3
NATHALIE OFF RAUENBERG,NATHALIE OFF RAUENBERG,,,,,3
NATIONAL AGENTS GENERAUX DES STES AXA,NATIONAL AGENTS GENERAUX DES STES AXA,,,,,3
NATIONALE NEDERLANDEN,NATIONALE NEDERLANDEN,,,,,3
NAUDIN MONSIEUR MAXIME,NAUDIN MONSIEUR MAXIME,,,,,14
NAUDIN MONSIEUR MAXIME,NAUDIN MONSIEUR MAXIME,,,,,14
NBRG ASSOCIATES LIMITED,NBRG ASSOCIATES LIMITED,,,,,51
NDF PARIS,NDF PARIS,,,,,3
NDIAYE MONSIEUR MANSOUR,NDIAYE MONSIEUR MANSOUR,,,,,14
NDM,NDM,,,,,3
NEMBRI FABRIZIO,NEMBRI FABRIZIO,,,,,3
NEOMAKER,NEOMAKER,,,,,3
NET EXPAT UK,NET EXPAT UK,,,,,20
NEUE LANDSHUTER WOHN UND GEWERBEBAU GMBH,NEUE LANDSHUTER WOHN UND GEWERBEBAU GMBH,,,,,23
NEUHAUS NV,NEUHAUS NV,,,,,38
NEUMATICOS FAYFER SL,NEUMATICOS FAYFER SL,,,,,9
NEW AGE BOARDINGSHOUSES HEILBRONN,NEW AGE BOARDINGSHOUSES HEILBRONN,,,,,3
NEW CREATIONS BURNABY,NEW CREATIONS BURNABY,,,,,3
NEW GESTBAC SL,NEW GESTBAC SL,,,,,9
NEXT VENTURES,NEXT VENTURES,,,,,3
NEXUS ELECTRIC,NEXUS ELECTRIC,,,,,27
NEXWORLD SAS,NEXWORLD SAS,,,,,68
NGPGANDY GALLERY,NGPGANDY GALLERY,,,,,3
NH 1816 VERZEKERINGEN,NH 1816 VERZEKERINGEN,,,,,3
NH CIUTAT DE REUS SA,NH CIUTAT DE REUS SA,,,,,32
NH COLLECTION EINDHOVEN CENTRE,NH COLLECTION EINDHOVEN CENTRE,,,,,3
NICK HERZBERG AHRENSBÖK,NICK HERZBERG AHRENSBÖK,,,,,3
NICKEL ELECTRIC,NICKEL ELECTRIC,,,,,27
NICLAS KEIL NEUÖTTING,NICLAS KEIL NEUÖTTING,,,,,3
NICO SCHNEIDER SFM,NICO SCHNEIDER SFM,,,,,3
NICOLA ROSENFELDER LEUTENBACH,NICOLA ROSENFELDER LEUTENBACH,,,,,3
NICOLAS SL,NICOLAS SL,,,,,9
NICOLE CORINNA IRENE WICK NÜRNBERG,NICOLE CORINNA IRENE WICK NÜRNBERG,,,,,3
NICOLO BORDINO MÜNCHEN,NICOLO BORDINO MÜNCHEN,,,,,44
NIEL AM SEE BV,NIEL AM SEE BV,,,,,17
NIETO MOLINA DANIEL,NIETO MOLINA DANIEL,,,,,84
NIEUWENHUIJSE ZUTPHEN BV,NIEUWENHUIJSE ZUTPHEN BV,,,,,17
NIKOLAS MEYER GOCH,NIKOLAS MEYER GOCH,,,,,3
NIKOLAUS LEYENDECKER MÜNCHEN,NIKOLAUS LEYENDECKER MÜNCHEN,,,,,44
NILS EMMERICHS JORK,NILS EMMERICHS JORK,,,,,3
NILS KALKREUTER ERKELENZ,NILS KALKREUTER ERKELENZ,,,,,3
